Stname,Cases2000,Cases2001,Cases2002,Cases2003,Cases2004,Cases2005,Cases2006,Cases2007,Cases2008,Cases2009,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019,State,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
New Hampshire,31,59,115,78,103,129,310,395,671,582,500,422,546,523,222,142,257,317,351,415,,,,,,,,,,,,,,,,,,,,,
New Hampshire,10,21,73,35,37,31,88,180,262,191,137,156,171,212,86,65,100,113,170,159,,,,,,,,,,,,,,,,,,,,,
New Hampshire,0,1,1,4,1,0,2,3,14,21,22,22,15,39,29,12,11,41,33,74,,,,,,,,,,,,,,,,,,,,,
New Hampshire,0,0,0,0,0,0,0,0,7,0,0,0,0,8,50,13,39,63,51,21,,,,,,,,,,,,,,,,,,,,,
New Jersey,90,62,74,129,156,137,98,160,123,137,124,123,97,67,101,114,93,66,75,94,,,,,,,,,,,,,,,,,,,,,
New Jersey,104,40,127,122,86,163,118,157,174,281,166,221,183,241,212,275,279,303,232,196,,,,,,,,,,,,,,,,,,,,,
New Jersey,22,6,20,92,132,158,109,174,278,406,246,233,260,211,196,258,280,227,186,234,,,,,,,,,,,,,,,,,,,,,
New Jersey,11,4,12,19,43,54,5,2,2,6,9,89,88,129,113,138,123,159,157,80,,,,,,,,,,,,,,,,,,,,,
New Jersey,15,8,7,40,46,39,20,38,36,40,27,43,41,26,12,27,19,22,31,26,,,,,,,,,,,,,,,,,,,,,
New Jersey,32,18,17,72,62,90,71,164,98,195,97,84,88,60,60,86,98,99,81,63,,,,,,,,,,,,,,,,,,,,,
New Jersey,58,37,84,93,86,111,59,91,122,209,146,147,121,131,114,165,158,207,167,113,,,,,,,,,,,,,,,,,,,,,
New Jersey,101,44,55,76,111,200,101,7,100,149,112,134,138,101,124,128,119,124,109,140,,,,,,,,,,,,,,,,,,,,,
New Jersey,14,6,9,13,10,12,4,16,17,59,40,28,26,49,44,54,50,72,26,24,,,,,,,,,,,,,,,,,,,,,
New Jersey,538,492,412,403,326,366,273,256,379,444,323,440,207,225,89,456,210,444,335,339,,,,,,,,,,,,,,,,,,,,,
New Jersey,83,32,32,68,112,225,150,206,234,253,158,217,141,141,143,249,262,222,165,186,,,,,,,,,,,,,,,,,,,,,
New Jersey,116,81,134,89,66,81,53,73,54,182,134,221,158,160,220,288,303,321,154,171,,,,,,,,,,,,,,,,,,,,,
New Jersey,191,168,167,211,242,272,285,278,259,409,336,356,337,372,439,530,492,550,506,368,,,,,,,,,,,,,,,,,,,,,
New Jersey,461,416,398,440,339,524,292,330,404,640,479,478,401,558,408,572,539,649,472,425,,,,,,,,,,,,,,,,,,,,,
New Jersey,92,105,126,166,220,182,149,203,149,189,249,222,204,210,232,290,274,302,290,225,,,,,,,,,,,,,,,,,,,,,
New Jersey,30,21,35,65,78,66,46,91,156,253,177,173,172,180,190,244,204,165,149,132,,,,,,,,,,,,,,,,,,,,,
New Jersey,41,29,21,26,22,33,9,56,44,45,30,65,53,52,19,37,32,45,58,46,,,,,,,,,,,,,,,,,,,,,
New Jersey,152,128,128,148,146,162,134,149,153,256,204,171,251,215,144,258,216,280,225,200,,,,,,,,,,,,,,,,,,,,,
New Jersey,140,155,262,336,219,246,270,354,353,434,399,442,335,347,258,309,260,331,246,251,,,,,,,,,,,,,,,,,,,,,
New Jersey,19,16,33,39,61,24,25,55,67,88,67,89,76,78,59,107,95,110,92,62,,,,,,,,,,,,,,,,,,,,,
New Jersey,149,149,195,240,135,217,159,267,257,292,188,282,196,213,108,269,243,393,244,242,,,,,,,,,,,,,,,,,,,,,
New Jersey,0,3,1,0,0,1,2,7,26,6,1,4,3,0,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,1,1,0,1,1,1,3,4,1,1,3,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,1,0,0,0,0,1,0,1,0,1,3,0,1,0,0,1,1,0,2,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
New York,57,66,165,99,226,307,348,427,638,276,157,364,114,123,104,129,53,155,116,143,,,,,,,,,,,,,,,,,,,,,
New York,0,1,1,2,2,1,0,1,2,6,6,3,4,3,1,6,4,14,5,14,,,,,,,,,,,,,,,,,,,,,
New York,14,8,9,20,28,27,18,33,73,74,57,39,32,47,49,46,51,47,34,25,,,,,,,,,,,,,,,,,,,,,
New York,5,0,1,5,5,11,4,3,19,24,22,62,64,109,65,47,63,100,56,76,,,,,,,,,,,,,,,,,,,,,
New York,0,0,0,0,0,0,0,0,4,9,3,6,3,4,5,12,12,29,17,51,,,,,,,,,,,,,,,,,,,,,
New York,3,2,1,0,0,2,1,1,0,10,2,2,3,12,7,11,7,20,7,36,,,,,,,,,,,,,,,,,,,,,
New York,4,2,0,1,2,3,1,2,7,8,3,7,6,9,6,2,4,4,9,31,,,,,,,,,,,,,,,,,,,,,
New York,1,0,1,0,0,4,0,2,0,3,1,7,6,25,30,62,94,115,21,8,,,,,,,,,,,,,,,,,,,,,
New York,3,0,2,0,0,1,2,7,4,10,8,20,14,34,37,63,44,127,83,29,,,,,,,,,,,,,,,,,,,,,
New York,3,5,2,9,5,5,3,1,7,6,9,13,9,38,25,22,30,55,42,61,,,,,,,,,,,,,,,,,,,,,
New York,595,647,999,904,404,362,375,318,584,356,220,238,183,216,185,238,202,237,129,188,,,,,,,,,,,,,,,,,,,,,
New York,0,1,0,0,0,1,1,3,1,6,4,4,7,8,14,11,25,46,22,92,,,,,,,,,,,,,,,,,,,,,
New York,1,2,2,0,2,6,2,4,9,9,8,10,13,23,25,48,55,124,38,50,,,,,,,,,,,,,,,,,,,,,
New York,1086,1121,1720,1283,1076,1398,930,551,1141,413,206,205,132,173,225,171,132,194,292,275,,,,,,,,,,,,,,,,,,,,,
New York,7,4,4,1,1,10,4,7,8,14,15,14,11,21,30,23,53,89,66,31,,,,,,,,,,,,,,,,,,,,,
New York,1,2,2,1,2,1,4,6,24,43,24,16,22,83,32,45,75,61,17,36,,,,,,,,,,,,,,,,,,,,,
New York,2,0,3,1,0,1,2,1,5,5,7,9,7,18,9,12,15,41,23,68,,,,,,,,,,,,,,,,,,,,,
New York,1,1,0,0,1,2,0,1,6,10,3,8,9,23,13,24,6,40,29,78,,,,,,,,,,,,,,,,,,,,,
New York,0,0,0,1,0,0,0,0,1,0,0,1,1,2,4,10,6,6,6,14,,,,,,,,,,,,,,,,,,,,,
New York,97,95,179,119,99,121,147,157,313,247,127,148,114,204,131,156,121,152,69,83,,,,,,,,,,,,,,,,,,,,,
New York,1,0,0,0,1,0,0,3,0,1,1,0,0,1,1,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,
New York,0,1,3,2,2,2,5,4,11,15,9,12,23,38,20,35,25,48,31,46,,,,,,,,,,,,,,,,,,,,,
New York,4,4,7,1,1,2,14,8,37,49,30,44,43,101,29,18,15,19,14,31,,,,,,,,,,,,,,,,,,,,,
New York,21,5,13,42,60,71,79,82,178,255,156,178,125,245,285,331,322,381,281,281,,,,,,,,,,,,,,,,,,,,,
New York,1,0,0,0,0,0,0,0,2,3,3,2,7,7,4,9,16,19,14,43,,,,,,,,,,,,,,,,,,,,,
New York,1,0,1,2,0,1,0,0,2,2,1,5,1,4,1,2,3,14,13,43,,,,,,,,,,,,,,,,,,,,,
New York,0,2,5,4,3,3,1,0,11,6,8,14,6,35,7,17,29,67,57,82,,,,,,,,,,,,,,,,,,,,,
New York,4,3,4,3,4,10,6,10,12,25,13,22,40,89,60,45,53,85,45,37,,,,,,,,,,,,,,,,,,,,,
New York,2,1,1,1,2,3,4,7,25,21,23,30,20,26,18,22,14,42,49,57,,,,,,,,,,,,,,,,,,,,,
New York,86,48,82,75,59,122,116,104,40,122,21,30,14,25,25,44,48,30,31,29,,,,,,,,,,,,,,,,,,,,,
New York,107,37,23,105,189,225,170,221,403,528,362,352,262,308,337,326,322,383,264,286,,,,,,,,,,,,,,,,,,,,,
New York,2,1,1,3,1,0,1,2,3,5,4,1,1,5,7,5,0,7,2,3,,,,,,,,,,,,,,,,,,,,,
New York,5,1,2,2,1,5,3,9,26,14,18,49,36,82,41,32,13,20,24,29,,,,,,,,,,,,,,,,,,,,,
New York,10,5,9,7,11,10,13,10,67,35,29,86,24,45,40,43,18,66,71,38,,,,,,,,,,,,,,,,,,,,,
New York,0,1,2,1,2,2,2,3,2,3,5,2,7,18,15,26,21,62,34,37,,,,,,,,,,,,,,,,,,,,,
New York,611,532,541,587,518,536,467,290,396,419,241,316,189,257,194,206,166,158,145,115,,,,,,,,,,,,,,,,,,,,,
New York,0,0,0,1,0,1,0,1,1,0,0,0,0,4,2,3,2,2,5,6,,,,,,,,,,,,,,,,,,,,,
New York,2,2,0,4,3,0,1,4,6,4,5,8,17,56,35,51,76,125,34,40,,,,,,,,,,,,,,,,,,,,,
New York,2,1,3,2,1,0,2,8,14,13,17,35,32,63,53,39,39,88,45,90,,,,,,,,,,,,,,,,,,,,,
New York,290,211,247,303,205,191,149,140,202,133,61,102,76,125,98,122,113,129,168,121,,,,,,,,,,,,,,,,,,,,,
New York,21,8,11,41,42,46,21,52,104,134,118,117,88,104,103,114,128,149,85,111,,,,,,,,,,,,,,,,,,,,,
New York,68,88,122,157,200,208,271,349,542,296,148,281,214,310,196,229,188,226,107,170,,,,,,,,,,,,,,,,,,,,,
New York,14,5,3,12,37,31,17,29,50,60,34,45,35,39,75,121,123,123,88,53,,,,,,,,,,,,,,,,,,,,,
New York,70,97,120,196,167,254,243,200,353,325,99,96,88,108,99,126,53,49,48,48,,,,,,,,,,,,,,,,,,,,,
New York,3,1,1,4,2,2,1,10,25,47,33,40,50,155,111,53,57,93,33,88,,,,,,,,,,,,,,,,,,,,,
New York,11,15,15,11,42,69,83,126,364,148,104,170,136,207,67,124,106,121,77,126,,,,,,,,,,,,,,,,,,,,,
New York,7,3,7,13,17,26,22,34,93,38,23,30,18,29,23,38,32,29,19,22,,,,,,,,,,,,,,,,,,,,,
New York,0,2,2,2,2,4,5,11,23,26,14,29,12,31,20,33,30,59,73,78,,,,,,,,,,,,,,,,,,,,,
New York,1,0,1,1,0,0,1,1,1,1,4,7,14,34,9,26,20,46,24,39,,,,,,,,,,,,,,,,,,,,,
New York,1,0,1,2,0,2,2,0,0,3,0,8,4,4,2,8,12,18,12,27,,,,,,,,,,,,,,,,,,,,,
New York,2,0,0,0,0,1,0,0,5,2,3,4,9,20,23,36,68,105,74,23,,,,,,,,,,,,,,,,,,,,,
New York,581,417,513,288,561,542,190,124,542,216,297,334,240,201,231,256,243,202,193,151,,,,,,,,,,,,,,,,,,,,,
New York,14,8,18,15,39,36,34,69,118,50,38,37,23,26,22,26,21,15,14,26,,,,,,,,,,,,,,,,,,,,,
New York,2,3,4,3,3,1,2,3,1,7,16,24,27,61,42,82,65,30,19,30,,,,,,,,,,,,,,,,,,,,,
New York,8,3,5,10,5,3,2,8,42,49,70,145,21,43,29,37,39,72,58,55,,,,,,,,,,,,,,,,,,,,,
New York,214,202,334,300,295,400,358,361,778,582,269,193,152,222,197,201,138,179,116,139,,,,,,,,,,,,,,,,,,,,,
New York,0,3,1,0,9,12,12,20,20,94,34,19,33,76,46,32,28,14,11,53,,,,,,,,,,,,,,,,,,,,,
New York,1,0,1,5,17,22,56,83,183,181,115,272,77,127,58,68,47,36,17,47,,,,,,,,,,,,,,,,,,,,,
New York,1,2,1,0,0,0,0,2,2,1,1,3,2,15,7,13,17,21,15,48,,,,,,,,,,,,,,,,,,,,,
New York,280,413,339,746,746,458,263,251,264,207,114,167,71,79,92,150,99,108,113,79,,,,,,,,,,,,,,,,,,,,,
New York,0,1,1,1,0,1,1,1,0,2,1,1,2,1,2,3,3,2,1,11,,,,,,,,,,,,,,,,,,,,,
New York,1,0,0,1,0,0,1,0,0,0,1,4,5,14,13,23,16,56,32,14,,,,,,,,,,,,,,,,,,,,,
New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,1,0,0,2,1,0,2,0,1,1,0,0,1,2,2,1,1,2,1,4,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,3,2,2,1,2,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,12,10,20,12,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,1,2,5,0,0,0,0,2,0,2,0,0,0,2,4,10,8,15,39,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,1,1,0,0,0,0,1,0,0,1,5,0,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,1,3,1,1,0,1,1,1,0,2,2,3,5,9,4,5,4,4,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,1,1,1,0,0,2,3,1,3,0,4,5,14,17,20,18,26,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,1,5,0,0,0,0,1,0,1,1,4,2,1,3,3,4,1,4,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,3,3,1,1,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,2,0,3,5,4,0,1,0,0,3,0,3,2,2,4,3,3,4,6,5,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,3,1,0,0,7,,,,,,,,,,,,,,,,,,,,,
North Carolina,1,2,0,1,1,0,0,2,1,1,3,3,0,5,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,1,0,4,3,1,1,0,0,3,2,1,0,0,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,1,0,1,1,3,0,0,0,0,1,1,0,3,4,6,7,5,7,2,5,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,4,1,5,3,1,1,2,2,2,1,12,8,3,5,13,4,13,13,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,1,0,3,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,3,2,0,0,1,1,1,2,0,0,4,0,3,4,3,5,3,4,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,3,1,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,2,0,6,6,9,3,0,2,1,3,0,0,3,4,1,5,1,4,3,8,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,1,7,1,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,1,1,2,2,0,0,0,0,3,16,1,2,3,8,10,4,14,9,7,21,,,,,,,,,,,,,,,,,,,,,
North Carolina,2,1,0,1,1,1,0,0,0,3,0,0,0,1,4,3,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,2,0,1,0,7,0,0,0,0,0,1,1,1,0,0,2,1,7,1,3,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,1,0,1,0,0,0,0,0,2,1,2,2,6,1,1,3,2,1,2,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,1,0,0,2,1,0,2,0,2,0,4,3,6,11,15,14,4,8,2,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,2,0,2,0,0,3,0,3,0,0,1,3,3,5,3,1,4,4,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,1,3,1,1,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,3,0,0,0,1,1,0,0,0,0,1,0,0,2,2,2,1,0,2,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,2,0,6,7,16,4,0,0,0,1,2,2,3,4,1,3,6,11,3,2,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,1,4,4,1,0,2,0,0,2,0,0,1,2,2,1,0,1,1,2,2,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,3,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,1,1,1,0,0,0,0,2,1,0,0,0,0,2,1,3,0,1,4,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,3,2,1,0,0,0,0,2,1,1,1,2,1,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,2,0,0,0,1,3,0,6,0,0,1,1,3,9,2,0,1,2,,,,,,,,,,,,,,,,,,,,,
North Carolina,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,4,3,3,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,1,6,21,10,0,3,1,2,3,5,3,7,5,5,15,13,19,7,7,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,4,2,2,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,1,4,1,0,0,3,0,1,2,2,0,1,0,0,1,3,2,6,,,,,,,,,,,,,,,,,,,,,
North Carolina,2,3,5,8,1,0,0,0,1,0,4,3,0,3,2,1,5,2,3,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,8,1,28,7,4,7,1,10,0,3,4,1,3,2,2,3,6,3,5,5,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,3,3,5,2,2,2,1,9,10,8,5,1,0,9,2,6,4,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,3,0,0,0,0,0,0,2,2,1,1,2,3,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,2,1,0,1,0,0,0,2,1,1,2,1,2,2,0,1,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,1,0,1,0,0,2,0,0,0,1,1,1,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,1,1,0,0,0,0,2,2,3,1,2,0,6,1,3,9,2,3,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,1,0,2,1,1,1,0,0,1,0,0,1,2,7,6,11,5,6,1,4,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,1,1,0,0,0,0,1,0,2,3,7,9,6,2,5,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,2,0,0,0,0,3,0,0,0,1,2,0,2,4,6,3,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,2,0,2,0,0,1,2,0,3,0,0,2,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,1,0,0,0,0,0,0,3,1,3,0,2,4,3,3,4,2,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,0,0,1,0,0,0,1,0,0,2,0,3,4,4,1,1,4,0,1,,,,,,,,,,,,,,,,,,,,,
North Carolina,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,6,3,4,9,,,,,,,,,,,,,,,,,,,,,
